code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,is_withdrawn,total_clicks,avg_clicks,last_interaction_day,active_days,avg_score,max_score,total_assessments,total_submitted,assessment_completion_rate,module_presentation_length,risk_label,low_engagement,low_score
GGG,2014B,626751,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,-24.0,83.0,1,36.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,626927,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Withdrawn,-24.0,154.0,1,120.0,3.1578947368421053,101.0,9.0,56.5,57.0,2.0,2.0,1.0,241,1,1,1
GGG,2014B,626940,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-11.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,627043,M,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,-8.0,,0,6.0,1.2,9.0,2.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,627076,F,South East Region,Lower Than A Level,40-50%,0-35,0,30,Y,Fail,-11.0,,0,107.0,2.0980392156862746,44.0,15.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,627441,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,-53.0,,0,22.0,3.6666666666666665,31.0,3.0,55.0,55.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,627812,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn,-23.0,119.0,1,29.0,2.071428571428572,62.0,5.0,60.0,60.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,627827,F,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,-24.0,,0,640.0,3.282051282051282,207.0,40.0,68.55555555555556,80.0,9.0,9.0,1.0,241,1,0,1
GGG,2014B,627843,F,North Western Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-24.0,116.0,1,190.0,2.676056338028169,95.0,20.0,85.0,100.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,627973,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-17.0,,0,151.0,2.287878787878788,125.0,30.0,74.0,76.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,628189,M,South East Region,Lower Than A Level,30-40%,35-55,0,90,N,Fail,-17.0,,0,250.0,2.6595744680851063,226.0,17.0,58.333333333333336,100.0,9.0,9.0,1.0,241,1,1,1
GGG,2014B,628217,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-12.0,,0,42.0,3.230769230769231,165.0,5.0,68.0,86.0,3.0,3.0,1.0,241,1,1,1
GGG,2014B,628245,M,London Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,-44.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,628365,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-17.0,,0,14.0,1.4,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,628538,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-44.0,,0,64.0,3.0476190476190474,21.0,9.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,628653,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-25.0,,0,9.0,1.125,23.0,4.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,628715,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn,-17.0,130.0,1,77.0,2.75,88.0,10.0,75.0,75.0,1.0,1.0,1.0,241,1,1,0
GGG,2014B,628722,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Fail,-25.0,,0,5.0,1.25,17.0,2.0,65.0,65.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,628759,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-22.0,,0,57.0,2.28,117.0,8.0,68.66666666666667,80.0,3.0,3.0,1.0,241,1,1,1
GGG,2014B,628849,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Fail,-17.0,,0,6.0,1.5,9.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,628851,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-17.0,,0,32.0,1.7777777777777777,49.0,3.0,5.0,5.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,629310,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,Y,Fail,-15.0,,0,718.0,6.410714285714286,240.0,25.0,85.0,100.0,7.0,7.0,1.0,241,1,0,0
GGG,2014B,629387,F,London Region,No Formal quals,10-20,0-35,0,30,N,Withdrawn,-15.0,143.0,1,26.0,3.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,629514,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,-45.0,,0,311.0,2.7280701754385963,157.0,25.0,75.0,100.0,5.0,5.0,1.0,241,1,1,0
GGG,2014B,629537,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-12.0,,0,18.0,2.25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,629542,M,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-29.0,,0,47.0,2.611111111111111,75.0,3.0,79.0,80.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,629580,F,North Western Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-25.0,,0,57.0,1.9655172413793105,71.0,8.0,55.0,55.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,629745,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-10.0,,0,1213.0,4.813492063492063,236.0,45.0,63.55555555555556,100.0,9.0,9.0,1.0,241,1,0,1
GGG,2014B,629813,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-8.0,,0,524.0,4.125984251968504,173.0,26.0,88.0,100.0,6.0,6.0,1.0,241,1,1,0
GGG,2014B,629960,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail,-34.0,,0,16.0,1.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,629961,F,London Region,HE Qualification,10-20,0-35,0,30,N,Fail,-53.0,,0,91.0,2.45945945945946,161.0,9.0,60.0,70.0,2.0,2.0,1.0,241,1,1,1
GGG,2014B,629963,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-8.0,,0,57.0,2.7142857142857144,60.0,6.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,629978,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-17.0,,0,111.0,2.22,210.0,8.0,58.333333333333336,80.0,9.0,9.0,1.0,241,1,1,1
GGG,2014B,629990,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-15.0,,0,48.0,2.1818181818181817,63.0,6.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,630008,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-24.0,,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,630133,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-24.0,,0,1.0,1.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,630149,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-10.0,,0,47.0,4.2727272727272725,52.0,3.0,81.0,81.0,1.0,1.0,1.0,241,1,1,0
GGG,2014B,630156,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-11.0,,0,9.0,2.25,56.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,630169,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,-8.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,630203,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,-12.0,210.0,1,178.0,3.358490566037736,107.0,9.0,75.5,80.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,630240,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-11.0,179.0,1,132.0,1.9701492537313432,157.0,15.0,82.6,100.0,5.0,5.0,1.0,241,1,1,0
GGG,2014B,630242,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-4.0,,0,453.0,3.80672268907563,181.0,25.0,89.4,100.0,5.0,5.0,1.0,241,1,1,0
GGG,2014B,630538,F,South West Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,-45.0,-7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,630571,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-8.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,630762,F,South Region,Lower Than A Level,40-50%,0-35,0,30,Y,Fail,-11.0,,0,295.0,3.4302325581395348,228.0,23.0,64.0,100.0,5.0,5.0,1.0,241,1,1,1
GGG,2014B,630776,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-28.0,153.0,1,1129.0,3.084699453551913,150.0,69.0,81.0,100.0,5.0,5.0,1.0,241,1,0,0
GGG,2014B,631189,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-15.0,,0,780.0,3.12,228.0,62.0,66.11111111111111,100.0,9.0,9.0,1.0,241,1,0,1
GGG,2014B,631212,F,South Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn,-10.0,136.0,1,178.0,2.966666666666667,100.0,15.0,82.0,100.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,631446,F,East Anglian Region,HE Qualification,90-100%,35-55,0,30,N,Withdrawn,-24.0,219.0,1,320.0,2.6016260162601625,217.0,22.0,86.57142857142857,100.0,7.0,7.0,1.0,241,1,1,0
GGG,2014B,631554,F,South East Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn,-34.0,-30.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,631693,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-36.0,,0,193.0,2.643835616438356,72.0,19.0,79.0,79.0,1.0,1.0,1.0,241,1,1,0
GGG,2014B,631756,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,Y,Fail,-11.0,,0,51.0,1.9615384615384612,104.0,9.0,35.0,35.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,631788,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-8.0,170.0,1,9.0,1.5,91.0,2.0,65.0,65.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,631978,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-4.0,,0,68.0,2.833333333333333,91.0,8.0,52.0,52.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,631992,M,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-17.0,32.0,1,1.0,1.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,632152,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn,-8.0,199.0,1,322.0,4.075949367088608,168.0,17.0,84.16666666666667,100.0,6.0,6.0,1.0,241,1,1,0
GGG,2014B,632210,M,London Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail,-22.0,,0,90.0,2.5,59.0,7.0,50.0,50.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,632267,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-15.0,54.0,1,84.0,2.8,18.0,6.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,632533,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn,-12.0,0.0,1,173.0,2.4714285714285715,52.0,8.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,632558,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-10.0,,0,55.0,2.619047619047619,25.0,4.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,632577,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-10.0,,0,565.0,4.2164179104477615,211.0,24.0,65.125,100.0,8.0,8.0,1.0,241,1,1,1
GGG,2014B,632613,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-10.0,,0,60.0,2.4,95.0,6.0,78.5,82.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,632631,M,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-29.0,,0,69.0,2.15625,59.0,9.0,67.0,67.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,632633,M,North Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn,-12.0,25.0,1,56.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,632638,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,-10.0,,0,179.0,2.8870967741935485,186.0,10.0,68.2,100.0,5.0,5.0,1.0,241,1,1,1
GGG,2014B,632966,F,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-10.0,164.0,1,106.0,2.3043478260869565,166.0,15.0,70.33333333333333,80.0,3.0,3.0,1.0,241,1,1,1
GGG,2014B,633026,M,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,Withdrawn,-27.0,180.0,1,464.0,3.3142857142857145,181.0,31.0,90.16666666666669,100.0,6.0,6.0,1.0,241,1,1,0
GGG,2014B,633096,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-8.0,,0,479.0,2.903030303030303,169.0,32.0,73.75,100.0,4.0,4.0,1.0,241,1,1,0
GGG,2014B,633285,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,Y,Fail,-17.0,,0,731.0,2.8666666666666667,222.0,57.0,87.0,100.0,7.0,7.0,1.0,241,1,0,0
GGG,2014B,633389,F,London Region,A Level or Equivalent,20-30%,35-55,0,30,Y,Fail,-15.0,,0,256.0,3.657142857142857,145.0,13.0,57.5,80.0,4.0,4.0,1.0,241,1,1,1
GGG,2014B,633435,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-15.0,,0,33.0,1.65,84.0,8.0,65.0,65.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,633436,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail,-12.0,,0,82.0,2.411764705882353,12.0,5.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,633448,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-6.0,,0,35.0,1.5909090909090908,36.0,7.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,633498,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-23.0,,0,202.0,2.6933333333333334,164.0,17.0,75.0,80.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,633515,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-4.0,,0,10.0,1.4285714285714286,17.0,2.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,633569,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,-1.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,633585,F,Scotland,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,-10.0,,0,314.0,3.07843137254902,232.0,17.0,86.66666666666667,100.0,6.0,6.0,1.0,241,1,1,0
GGG,2014B,633749,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-5.0,,0,72.0,3.4285714285714284,4.0,4.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,633967,F,North Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-5.0,,0,16.0,2.2857142857142856,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,634054,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,634066,M,London Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-23.0,,0,111.0,2.707317073170732,89.0,12.0,74.0,80.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,634273,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-7.0,,0,378.0,4.395348837209302,101.0,17.0,71.0,71.0,1.0,1.0,1.0,241,1,1,0
GGG,2014B,634311,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,30,N,Fail,-15.0,,0,22.0,1.5714285714285714,44.0,4.0,45.0,45.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,634340,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,-17.0,,0,75.0,1.973684210526316,67.0,9.0,60.0,60.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,634344,M,London Region,Lower Than A Level,80-90%,0-35,0,30,Y,Fail,-15.0,,0,426.0,3.55,181.0,30.0,51.66666666666666,65.0,3.0,3.0,1.0,241,1,1,1
GGG,2014B,634345,M,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,Fail,-15.0,,0,26.0,5.2,166.0,2.0,92.5,100.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,634347,F,North Region,Lower Than A Level,70-80%,35-55,0,30,N,Withdrawn,-11.0,89.0,1,44.0,2.0,73.0,7.0,75.0,75.0,1.0,1.0,1.0,241,1,1,0
GGG,2014B,634444,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-11.0,,0,280.0,2.641509433962264,214.0,18.0,78.88888888888889,100.0,9.0,9.0,1.0,241,1,1,0
GGG,2014B,634461,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,Y,Fail,-5.0,,0,363.0,3.2410714285714284,213.0,18.0,51.5,72.0,8.0,8.0,1.0,241,1,1,1
GGG,2014B,634494,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-1.0,,0,131.0,2.519230769230769,149.0,12.0,53.66666666666666,64.0,3.0,3.0,1.0,241,1,1,1
GGG,2014B,634498,F,London Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-5.0,,0,394.0,2.897058823529412,222.0,33.0,54.888888888888886,80.0,9.0,9.0,1.0,241,1,1,1
GGG,2014B,634562,F,London Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-8.0,,0,97.0,3.730769230769231,25.0,6.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,634789,F,South East Region,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn,-12.0,45.0,1,234.0,2.48936170212766,25.0,16.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,634822,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-11.0,,0,368.0,3.717171717171717,117.0,17.0,55.0,55.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,634848,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,-8.0,,0,285.0,2.298387096774193,192.0,28.0,82.0,100.0,6.0,6.0,1.0,241,1,1,0
GGG,2014B,634899,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,Y,Fail,-11.0,,0,174.0,2.4166666666666665,51.0,12.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,634933,F,South Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,-12.0,,0,20.0,2.2222222222222223,27.0,2.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,634968,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-11.0,,0,221.0,3.745762711864407,86.0,14.0,65.0,65.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,635017,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,-15.0,-12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,635885,M,South Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-7.0,,0,32.0,1.5238095238095235,166.0,8.0,52.5,60.0,2.0,2.0,1.0,241,1,1,1
GGG,2014B,1338955,F,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Withdrawn,-12.0,38.0,1,7.0,2.333333333333333,9.0,2.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,1986312,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,Y,Withdrawn,-10.0,88.0,1,6.0,1.2,64.0,2.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,2011327,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,30,N,Withdrawn,-24.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,2237813,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-8.0,,0,32.0,2.6666666666666665,107.0,5.0,70.0,70.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,2264282,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Withdrawn,-17.0,191.0,1,75.0,2.5,159.0,9.0,77.5,80.0,2.0,2.0,1.0,241,1,1,0
GGG,2014B,2322120,F,Yorkshire Region,HE Qualification,10-20,35-55,0,30,N,Fail,-40.0,,0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,2410140,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Withdrawn,-17.0,220.0,1,28.0,2.1538461538461537,123.0,6.0,57.5,60.0,2.0,2.0,1.0,241,1,1,1
GGG,2014B,2477545,F,South West Region,Lower Than A Level,20-30%,35-55,0,30,Y,Withdrawn,-116.0,33.0,1,54.0,2.25,17.0,7.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,2546763,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,Y,Fail,-52.0,,0,18.0,2.0,59.0,3.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,2574822,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn,-15.0,44.0,1,65.0,1.8571428571428568,29.0,9.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,2574825,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,-8.0,,0,127.0,3.023809523809524,151.0,12.0,50.0,50.0,1.0,1.0,1.0,241,1,1,1
GGG,2014B,2577437,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn,-15.0,156.0,1,249.0,3.830769230769231,122.0,16.0,91.33333333333331,100.0,3.0,3.0,1.0,241,1,1,0
GGG,2014B,2619903,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-74.0,,0,14.0,1.75,8.0,2.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
GGG,2014B,2658277,F,South East Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-12.0,,0,443.0,5.5375,222.0,11.0,81.66666666666667,100.0,9.0,9.0,1.0,241,1,1,0
GGG,2014J,31205,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,Y,Fail,-31.0,,0,381.0,2.8222222222222224,170.0,26.0,90.5,100.0,4.0,4.0,1.0,269,1,1,0
GGG,2014J,91041,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-3.0,95.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
GGG,2014J,92103,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn,-60.0,75.0,1,114.0,2.326530612244898,30.0,13.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
GGG,2014J,140938,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-49.0,-11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
GGG,2014J,181251,F,South Region,Lower Than A Level,50-60%,55<=,0,30,N,Fail,-44.0,,0,19.0,2.375,35.0,2.0,60.0,60.0,1.0,1.0,1.0,269,1,1,1
GGG,2014J,232480,F,London Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,-51.0,,0,102.0,2.756756756756757,170.0,12.0,80.0,90.0,2.0,2.0,1.0,269,1,1,0
GGG,2014J,260951,F,East Anglian Region,No Formal quals,70-80%,0-35,0,30,N,Fail,-11.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
GGG,2014J,291937,F,Wales,HE Qualification,0-10%,35-55,0,30,N,Fail,-10.0,,0,147.0,2.826923076923077,22.0,10.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
GGG,2014J,302522,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,N,Fail,-2.0,,0,310.0,3.195876288659794,179.0,26.0,88.75,100.0,4.0,4.0,1.0,269,1,1,0
GGG,2014J,317399,M,South Region,Lower Than A Level,90-100%,0-35,0,30,Y,Fail,-66.0,,0,42.0,1.6153846153846154,193.0,7.0,40.66666666666666,62.0,3.0,3.0,1.0,269,1,1,1
GGG,2014J,342466,M,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,-24.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
GGG,2014J,342946,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-18.0,,0,359.0,2.639705882352941,239.0,41.0,56.375,100.0,8.0,8.0,1.0,269,1,1,1
GGG,2014J,343655,F,South Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,-4.0,,0,494.0,3.7709923664122136,219.0,24.0,71.11111111111111,100.0,9.0,9.0,1.0,269,1,1,0
GGG,2014J,350944,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,Y,Fail,-34.0,,0,666.0,3.679558011049724,252.0,43.0,57.77777777777778,100.0,9.0,9.0,1.0,269,1,0,1
GGG,2014J,370129,F,Scotland,HE Qualification,70-80%,35-55,0,30,N,Withdrawn,-17.0,96.0,1,77.0,1.75,34.0,7.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
GGG,2014J,378969,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn,-30.0,-17.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
GGG,2014J,383608,M,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,4.0,46.0,1,9.0,1.5,24.0,2.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
GGG,2014J,388259,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail,-2.0,,0,376.0,4.423529411764706,210.0,12.0,71.42857142857143,100.0,7.0,7.0,1.0,269,1,1,0
